Change history report
"October 8, 2025 - May 27, 2026"
Date & time,User,Campaign,Ad group,Changes
"Dec 6, 2025, 3:39:54 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Daycare | Target CPA | Daycare | Phone + LeadForm | Rockville MD,,"Standard goals changed
  Book appointments (Website) removed
  Contacts (Website) added
  Store visits (Store) removed"
"Dec 6, 2025, 3:38:52 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Grooming | Target CPA | Grooming | Phone + LeadForm | Rockville MD,,"Standard goals changed
  Store visits (Store) added"
"Dec 3, 2025, 11:36:09 PM",websites@bobellabrands.com,,,"Access is activated for ""websites@bobellabrands.com"" (Google Ads reports only)
  
Granted access to ""websites@bobellabrands.com""
  "
"Dec 3, 2025, 4:57:14 PM",jennifer@bobellabrands.com,,,"Access is activated for ""jennifer@bobellabrands.com"" (Google Ads reports only)
  
Granted access to ""jennifer@bobellabrands.com""
  "
"Dec 3, 2025, 2:35:31 PM",andrew@dogizone.com,,,"Sent invitation to access account with ""Reports access"" to ""websites@bobellabrands.com""
  "
"Dec 3, 2025, 2:35:10 PM",andrew@dogizone.com,,,"Sent invitation to access account with ""Reports access"" to ""jennifer@bobellabrands.com""
  "
"Nov 7, 2025, 1:05:15 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Boarding | Target CPA | Pet_Boarding | Phone + LeadForm | Montgomery County MD,,"1 budget amount decreased
  ET | Search | TOFU_NewAudience | Boarding | Target CPA | Pet_Boarding | Phone + LeadForm | Montgomery County MD: Budget amount changed from $160.00 to $50.00"
"Oct 15, 2025, 4:10:39 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Boarding | Target CPA | Pet_Boarding | Phone + LeadForm | Montgomery County MD,,"1 negative broad match keyword added
  -wash"
"Oct 15, 2025, 4:09:37 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Grooming | Target CPA | Grooming | Phone + LeadForm | Rockville MD,,"1 negative phrase match keyword added
  -""day care"""
"Oct 15, 2025, 4:09:09 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Grooming | Target CPA | Grooming | Phone + LeadForm | Rockville MD,,"1 negative broad match keyword added
  -daycare"
"Oct 15, 2025, 4:08:31 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Boarding | Target CPA | Pet_Boarding | Phone + LeadForm | Montgomery County MD,,"2 negative broad match keywords added
  -zone
  -store"
"Oct 15, 2025, 4:07:02 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Daycare | Target CPA | Daycare | Phone + LeadForm | Rockville MD,,"Campaign changed
  Campaign bid strategy type changed from ""Maximize conversions"" to ""Maximize clicks"""
"Oct 15, 2025, 4:06:14 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Daycare | Target CPA | Daycare | Phone + LeadForm | Rockville MD,,"Campaign changed
  Opted out of ""Search Partners Network"""
"Oct 15, 2025, 4:05:49 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Daycare | Target CPA | Daycare | Phone + LeadForm | Rockville MD,ET | Dog Daycare KW | Target CPA,"1 phrase match keyword removed
  ""doggie daycare"""
"Oct 15, 2025, 4:05:38 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Daycare | Target CPA | Daycare | Phone + LeadForm | Rockville MD,ET | Dog Daycare KW | Target CPA,"1 phrase match keyword added
  ""doggie daycare""
1 exact match keyword removed
  [doggie daycare]"
"Oct 13, 2025, 3:35:46 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Daycare | Target CPA | Daycare | Phone + LeadForm | Rockville MD,,"Campaign changed
  Enable AI Max for Search Campaigns is True
  Campaign dynamic asset settings: Final URL expansion text asset automation is Opted in"
"Oct 13, 2025, 3:34:00 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Daycare | Target CPA | Daycare | Phone + LeadForm | Rockville MD,,"1 campaign active
  Status changed from paused to active"
"Oct 13, 2025, 3:33:41 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Daycare | Target CPA | Daycare | Phone + LeadForm | Rockville MD,ET | Dog Daycare KW | Target CPA,"1 phrase match keyword added
  ""dog daycare"""
"Oct 10, 2025, 12:58:05 PM",digital@dogizone.com,ET | Search | BOFU | Branded | Target ROAS | Business Term | Phone + LeadForm | Rockville MD,,"Standard goals changed
  Submit lead forms (Website) added
  Get directions (Google hosted) removed
  Store visits (Store) removed"
"Oct 10, 2025, 12:57:20 PM",digital@dogizone.com,ET | Search | BOFU | Branded | Target ROAS | Business Term | Phone + LeadForm | Rockville MD,,"1 brand list added
  10772794289"
"Oct 10, 2025, 12:57:00 PM",digital@dogizone.com,ET | Search | BOFU | Branded | Target ROAS | Business Term | Phone + LeadForm | Rockville MD,,"Campaign changed
  Smart Bidding Exploration enabled: Target ROAS tolerance set to 10%"
"Oct 10, 2025, 12:55:48 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Boarding | Target CPA | Pet_Boarding | Phone + LeadForm | Montgomery County MD,,"Standard goals changed
  Store visits (Store) removed"
"Oct 10, 2025, 12:55:26 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Boarding | Target CPA | Pet_Boarding | Phone + LeadForm | Montgomery County MD,,"Campaign changed
  Target CPA increased from $25.00 to $37.50"
"Oct 10, 2025, 12:54:30 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Boarding | Target CPA | Pet_Boarding | Phone + LeadForm | Montgomery County MD,,"Campaign changed
  Campaign bid strategy type changed from ""Maximize conversion value"" to ""Maximize conversions""
  Target ROAS was 23.352%
  Target CPA is $25.00"
"Oct 10, 2025, 12:54:02 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Boarding | Target CPA | Pet_Boarding | Phone + LeadForm | Montgomery County MD,,"1 negative brand list added
  10772794289(excluded)"
"Oct 10, 2025, 12:53:26 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Grooming | Target CPA | Grooming | Phone + LeadForm | Rockville MD,,"Campaign changed
  Enable AI Max for Search Campaigns is True
  Campaign dynamic asset settings: Final URL expansion text asset automation is Opted in"
"Oct 10, 2025, 12:53:19 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Grooming | Target CPA | Grooming | Phone + LeadForm | Rockville MD,,"Campaign changed
  Target CPA decreased from $60.00 to $40.00"
"Oct 10, 2025, 12:52:57 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Training | Max Conversions | Training | Phone + LeadForm | Montgomery County MD,,"1 budget amount increased
  ET | Search | TOFU_NewAudience | Training | Max Conversions | Training | Phone + LeadForm | Montgomery County MD: Budget amount changed from $63.00 to $80.00"
"Oct 10, 2025, 12:52:07 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Training | Max Conversions | Training | Phone + LeadForm | Montgomery County MD,,"Standard goals changed
  Store visits (Store) removed"
"Oct 10, 2025, 12:50:25 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Training | Max Conversions | Training | Phone + LeadForm | Montgomery County MD,,"Campaign changed
  Enable AI Max for Search Campaigns is True
  Campaign dynamic asset settings: Final URL expansion text asset automation is Opted in"
"Oct 10, 2025, 12:49:59 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Training | Max Conversions | Training | Phone + LeadForm | Montgomery County MD,,"1 campaign active
  Status changed from paused to active"
"Oct 10, 2025, 12:46:54 PM",digital@dogizone.com,ET | Search | BOFU | Branded | Target ROAS | Business Term | Phone + LeadForm | Rockville MD,,"Campaign changed
  Automatically created assets is turned on
  Enable AI Max for Search Campaigns is True
  Campaign dynamic asset settings: Text asset automation is Opted in
  Campaign dynamic asset settings: Final URL expansion text asset automation is Opted in"
"Oct 10, 2025, 12:46:41 PM",digital@dogizone.com,ET | Search | BOFU | Branded | Target ROAS | Business Term | Phone + LeadForm | Rockville MD,,"Campaign changed
  Campaign bid strategy type changed from ""Maximize conversions"" to ""Maximize conversion value""
  Target CPA was $2.25
  Target ROAS is 377.57%"
"Oct 10, 2025, 12:46:15 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Boarding | Target CPA | Pet_Boarding | Phone + LeadForm | Montgomery County MD,,"Campaign changed
  Campaign bid strategy type changed from ""Maximize conversions"" to ""Maximize conversion value""
  Target CPA was $25.00
  Target ROAS is 23.352%"
"Oct 10, 2025, 12:44:47 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Grooming | Target CPA | Grooming | Phone + LeadForm | Rockville MD,,"1 budget amount increased
  ET | Search | TOFU_NewAudience | Grooming | Target CPA | Grooming | Phone + LeadForm | Rockville MD: Budget amount changed from $40.00 to $87.00"
"Oct 10, 2025, 12:41:46 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Boarding | Target CPA | Pet_Boarding | Phone + LeadForm | Montgomery County MD,,"Campaign changed
  Enable AI Max for Search Campaigns is True
  Campaign dynamic asset settings: Final URL expansion text asset automation is Opted in"
"Oct 10, 2025, 12:35:07 PM",digital@dogizone.com,,,"Customer identity created
  "
"Oct 10, 2025, 12:35:07 PM",digital@dogizone.com,,,"Customer identity created
  "
